name,sold,original_price,promo_price,store_name,url,img,rating,review
Moony - (原箱優惠) MOONY 女仔XL加大學習褲 38片 x 4包 【新舊包裝隨機發貨】(平行進口),已售出 90+,平均 $118.75包,$ 475.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a0c3/5131/5c4b/UVUnuyTEky20230703123438_300.png,NA,NA
Moony - 新改良Unicharm紙尿片 S細碼(4-8kg) 76片枚日本製 U 142507 x2包 增量裝 日本內銷 新舊包裝隨機發送,已售出 90+,13週年激安價平均@$117,$ 234.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/373d/58cb/cc48/RdGmCLHlCc20230610023442_300.jpg,NA,NA
大王 - GOON[原箱[XL52 加大碼拉拉褲 x 3包 學習褲 (男女共用) (12-20kg) (平行進口),已售出 90+,GOON 大王 特價活動月,$ 258.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/07e9/1e1a/11c4/zlrjtuXPRF20230526184005_300.jpg,NA,NA
Pampers  - Ichiban 拉拉褲-大碼 (48片 9-14kg) (3包裝),已售出 90+,9-14kg,$ 390.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6b4b/fcec/f7e8/xiANfoSODB20230616080825_300.jpg,NA,NA
Moony - NATURAL MOONYMAN 有機棉無添加學行褲大碼36片 x 4包 【新舊包裝隨機發貨】(平行進口),已售出 90+,平均$105 包,$ 420.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/f15f/8822/a8a0/sDDrMrSnzZ20230703125839_300.png,NA,(1)
Merries - 日本版花王 Merries 學習褲 XXL 26片 x 3包 (平行進口)【新舊包裝隨機發貨】,已售出 90+,$115包,$ 345.00,H&K GROCERTIES,https://www.hktvmall.com/hktv/zh/s/H6401002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/661e/ebbc/1e21/NmgHifqboE20230316162424_300.jpg,NA,NA
Roaze - 嬰兒專用-多用途乾濕兩用柔巾160片_YH001,已售出 90+,$ 58.00,$ 52.00,Baby Circle,https://www.hktvmall.com/hktv/zh/s/H5266004,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d0f6/0873/0463/jZihnErlhc20220810121646_300.jpg,NA,NA
Moony - NATURAL MOONY 有機棉無添加紙尿片中碼46片 x 4包 (平行進口),已售出 90+,平均每包$110,$ 440.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c339/8b2e/a04e/qUfXQxPrLk20230320160956_300.png,NA,(3)
unicharm - MOONY Natural 有機棉系列學習褲 加大碼 XL32片 (4903111243150)【平行進口】,已售出 90+,$ 263.00,$ 123.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d126/f4f0/c6b5/RVuGSnYZVI20230308165739_300.png,NA,NA
CHARLIE BANANA® - 兩用游泳及學習褲-加大碼-Hot Pineapple,已售出 90+,,$ 121.00,Winc Design Limited,https://www.hktvmall.com/hktv/zh/s/S1175001,https://images.hktvmall.com/s1175001/192292/s1175001_888977_180605060739_01_300.jpg,NA,(3)
unicharm - 【原箱優惠】MOONY嬰兒濕紙巾 (76片 x 8包裝) x 4包 (4903111159802) 【平行進口】,已售出 90+,$ 498.00,$ 272.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3310/39d0/b2c0/KIKYPQtBMo20230508144950_300.png,NA,NA
Pampers  - 幫寶適ICHIBAN 【新版】特級棉柔 紙尿片 中碼 M Size 64片(4987176171290)【平行進口】,已售出 80+,$ 280.00,$ 133.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7764/609d/6964/PdfOzMhzkh20230504074802_300.png,NA,NA
MamyPoko - [原箱+日本進口]中碼拉拉褲 M56片X3包(平行進口),已售出 80+,$ 348.00,$ 258.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/41d9/f681/2b84/zfHmGdsEsA20230327223818_300.jpg,NA,NA
Moony - (原箱優惠) MOONY 自然棉 紙尿片 S細碼 58片 x 4包 【新舊包裝隨機發貨】(平行進口),已售出 80+,平均$105 包,$ 420.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/74be/c64c/a4a1/LYZpgkmjcW20230703130236_300.png,NA,(1)
Pampers  - (香港行貨) (原箱優惠)幫寶適 紙尿片 ICHIBAN (特級) 棉柔 L 大碼 64片 x3包 (平行進口),已售出 80+,大減價,$ 540.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://images.hktv-img.com/images/HKTV/194/pamperslwhite_main_50346636_20200917143352_01_300.jpg,NA,NA
大王 - [原箱] 敏感肌中碼學習褲 M62片 x 2包 (新舊包裝隨機發送) [平行進口],已售出 80+,$ 329.00,$ 238.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7240/4916/a78d/wyEAyeggQC20230521233528_300.jpg,NA,NA
Pampers  - [原箱-新版] 拉拉褲 加大碼 50片X3 (平行進口),已售出 80+,$ 568.00,$ 348.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7c33/aa5b/6a3e/yRlLMwLihx20230612174109_300.jpg,NA,NA
MamyPoko - Donaemon 圖案大碼拉拉褲 L44片 4包 (原箱),已售出 80+,$ 499.00,$ 338.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5457/aefd/1bbc/YcnPNBkXyw20220907004901_300.jpg,NA,(1)
- - Baby Bear 尿片收集即棄袋(淡香) 250個 |手提垃圾袋|背心塑料袋 [平行進口],已售出 80+,$ 31.10,$ 19.60,置好價,https://www.hktvmall.com/hktv/zh/s/H9059001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0574/3214/3413/NUbFSIkYDz20230207142222_300.jpg,NA,(1)
"Merries - 日本花王透氣嬰兒紙尿片 M 中碼 (6-11 Kg), 70片 (41928) 平行進口",已售出 80+,中碼(M) 70片,$ 126.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1b4b/e739/4aae/ZiWQNDxGWC20230629155220_300.jpg,NA,NA
大王 - 迪士尼 學習褲 拉拉褲 加大碼(12-20kg) 50片不同版本隨機發貨 (4902011842906) 平行進口,已售出 80+,$ 218.00,$ 118.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/30dd/f06b/6ef3/QQbyARcEkR20221116213424_300.jpg,NA,(1)
Pigeon - 兒童夜用訓練尿墊 男女共用 24枚入 - 62227(平行進口),已售出 80+,$ 130.00,$ 55.00,Jadora 日本美妝護膚,https://www.hktvmall.com/hktv/zh/promo/MMS_FP_H0623003_20230724_167-481FREE,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/756a/dae0/3af3/KsTvZiOden20230214102959_300.jpg,NA,(1)
Pampers  - 幫寶適Ichiban安睡褲 加大碼(12-17kg) 30片 (4987176077172) 平行進口,已售出 80+,$ 300.00,$ 189.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/4ea5/7e97/4287/AMPCLYhmqk20221130171143_300.png,NA,NA
LEC - [弱酸性] 水99.9% 幼兒即棄濕抺巾 (手口用),已售出 80+,$ 55.00,$ 49.00,Atopico/Kaneson/LEC 水99.9% 官方店,https://www.hktvmall.com/hktv/zh/s/H0793002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/351e/3025/fb37/LcwzVAvAQH20220323151357_300.jpg,NA,NA
Pampers  - 日本Ichiban 巧虎安睡褲大碼 L (34片x 2包) [平行進口] 幫寶適/ 防漏/ 拉拉褲/ 學習褲,已售出 80+,$ 520.00,$ 298.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b83c/c54e/38cf/WVfHSuwAIE20220501234732_300.jpg,NA,NA
Moony - 日本製 Unicharm 游水紙尿褲 M中碼(6-12kg) 3片枚男裝 U 116430 日本內銷 游泳專用尿片 新舊包裝隨機發送,已售出 80+,13週年激安7折,$ 42.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/87af/f7e9/7414/shEbpYnZlE20220816003359_300.jpg,NA,NA
Pampers  - [原箱-P]超吸水修身褲-加大碼32片X4包（12-22kg）(平行進口),已售出 80+,新貨到港~特價發售,$ 398.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0f43/1b04/ade7/EchCpzJVAx20230305075323_300.jpg,NA,NA
Moony - (原箱優惠) MOONY 男仔XL加大學習褲 38片 x 4包 (平行進口)【新舊包裝隨機發貨】,已售出 80+,平均 $118.75包,$ 475.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/f99a/0557/2f70/EWvDbpNdbd20230703123648_300.png,NA,NA
Merries - [原箱-新包裝]紙尿片 中碼M 70片 x2包(平行進口),已售出 80+,$ 448.00,$ 228.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/8b7b/5c0c/d156/XIwHQThJBL20230708130445_300.jpg,NA,NA
大王 - (原箱優惠大王(GOON) 日本板 大王 學習褲 L大碼 44片 x 3包【新舊包裝隨機發貨】(平行進口),已售出 80+,"最新到港大減價, 平均$108",$ 324.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b173/26e4/5965/tymuMThxmP20230724121225_300.png,NA,NA
AdoraBaBies - 納米抗菌高級嬰兒保濕修護濕紙巾家用裝 (80片/包) **加厚版** | 韓國製 | 無香 | 天然,已售出 80+,有效期至 29/5/2025,$ 25.00,Adorababies韓國旗艦店,https://www.hktvmall.com/hktv/zh/s/H0257002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/62ca/a62e/d172/NBIUAOhotx20230628112127_300.png,NA,NA
順順兒 - 韓國製 | 多用途嬰兒濕紙巾80片 - 3包,已售出 80+,,$ 89.70,Soondoongi 順順兒官方旗艦店,https://www.hktvmall.com/hktv/zh/s/H1215001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c92d/fe1a/969f/nOPEkJTSip20230201132818_300.jpg,NA,NA
Pampers  - [日本製造] [原箱] 幫寶適 超薄乾爽拉拉褲/學習褲 L大碼44片 x4包 (平行進口貨),已售出 80+,$ 598.00,$ 460.00,JDH Mall 生活百貨,https://www.hktvmall.com/hktv/zh/s/H9537001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/55ea/a9a2/276e/njoSNXOgKz20220120122741_300.jpg,NA,(2)
"Pampers  - [3件優惠裝] [原裝正貨] 日本進口Ichiban安睡褲/學習褲-加大碼30片 (挑戰0漏尿, 360 °全方位防漏, 拉拉褲)",已售出 80+,$ 840.00,$ 780.00,NA,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6924001_20230804_hipp,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/20ef/c401/8436/yGitLhgbjK20230419195106_300.jpg,NA,NA
unicharm - Moony 游泳專用學習褲 3枚入 藍色(12-22kg適用) - 17505(平行進口),已售出 80+,$ 70.00,$ 42.00,Jadora 日本美妝護膚,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H0623003_20230725_00024,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0d99/e83e/05bb/IvGUqnSoxE20230425143005_300.jpg,NA,NA
Moony - 學習褲-加加大碼 (26片-女 13-28kg) (3包裝)-新舊包裝/圖案隨機發送,已售出 80+,13-25kg 女嬰兒,$ 360.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5d84/c99d/8736/ZLFeiEDfBY20230527113700_300.jpg,NA,(1)
AdoraBaBies - 納米抗菌多用途嬰兒保濕修護濕紙巾輕便裝 (20片 x 20包) | 韓國製 | 無香 | 天然,已售出 80+,有效期至 23/5/2026,$ 138.00,Adorababies韓國旗艦店,https://www.hktvmall.com/hktv/zh/s/H0257002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/65b0/29e2/de62/TkUrimXdeq20230628114405_300.png,NA,NA
大王 - 【原箱優惠】迪士尼 學習褲 拉拉褲 加加大碼(13-25kg) 34片 x 3包不同版本隨機發貨 (4902011842913) 平行進口,已售出 70+,$ 698.00,$ 274.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1758/71e4/fc79/GMqmWIRzZt20230118105931_300.jpg,NA,(3)
Pampers  - 幫寶適ICHIBAN 【新版】特級棉柔 紙尿片 細碼 S Size 78片(4987176171306)【平行進口】,已售出 70+,$ 280.00,$ 133.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/52b0/eca5/1645/INnrfMuGhF20230504072128_300.png,NA,NA
MamyPoko - [3包] 嬰兒紙尿褲M碼58條庄(合6~12kg)【平行進口貨品】,已售出 70+,全店限時閃購⚡只限3日,$ 248.90,令和日本母嬰生活百貨,https://www.hktvmall.com/hktv/zh/s/S2214001,https://images.hktv-img.com/images/HKTV/22722/RW231706_3_main_54417890_20201120164620_01_300.jpg,NA,(1)
Moony - 男仔夜用學習褲 L大碼(9-14kg) 30片枚日本製 KZU 117611 x4包 標準裝 日本內銷 拉拉褲 褲仔 PL 新舊包裝隨機發送,已售出 70+,12週年激安價平均@$123,$ 492.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0403/7701/3f0c/wOnUShFRen20220116233933_300.jpg,NA,(1)
RICO - Sensitive 嬰幼兒抗菌濕紙巾 - 敏感性系列 (20片/包),已售出 70+,$ 12.00,$ 11.00,OMyFamily,https://www.hktvmall.com/hktv/zh/s/H5590001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9bdb/012a/5cbd/lrZPkJAECY20230220163954_300.jpg,NA,NA
大王 - 新裝游水紙尿褲 L大碼(9-14kg) 4片枚男女共用 860818 x2包 日本製 Goo.N 日本內銷 游泳專用尿片 新舊包裝隨機發送,已售出 70+,13週年激安7折@$47,$ 94.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://images.hktv-img.com/images/HKTV/37800/BGOS40492_main_71864786_20210830044508_01_300.jpg,NA,NA
Pampers  - [非原箱] 幫寶適夜用安睡褲加加大拉拉褲 XXL22片 x 2包 [平行進口],已售出 70+,平均$140/包,$ 280.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/45e4/94c6/509a/tOgAzHhAbP20230402002538_300.jpg,NA,NA
"Merries - 日本花王透氣嬰兒拉拉褲(學習褲) M 中碼 (6-11 Kg), 74片(男女共用) (紙尿褲) (35526) 平行進口",已售出 70+,中碼褲(M) 74片,$ 152.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d098/5ef6/750b/RECtmWzWxz20221223131845_300.jpg,NA,NA
Nepia Genki! - [原箱三包裝] [加大碼] 妮飄 Whito 極致親膚吸收嬰兒學習褲 (38片) (12小時用) (SUP:WSG88),已售出 70+,Whito 學習褲 | 原價$597,$ 399.00,家事好店 by ASK,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H0972003_20230805_Diaper5OFF,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/8695/9b0a/c5b4/xgiVOGdTNd20230127120031_300.jpg,NA,NA
Moony - 新款 Unicharm 游水紙尿褲 M中碼(6-12kg) 3片枚女裝 KZ 116669 日本製 日本內銷 游泳專用尿片 新舊包裝隨機發送,已售出 70+,14週年激安7折,$ 42.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a1b9/f0c0/cd05/heJmFjHito20220701065247_300.jpg,NA,NA
HUGGIES - [孖裝] 好奇天然透氣紙尿片初生0碼30,已售出 70+,$ 117.40,$ 99.80,NA,https://www.hktvmall.com/hktv/zh/promo/MGA_H0888001_2020719_Huggies_Buy1499_Free_Vita,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d8f9/e1ac/9fab/fybunUDVEZ20230417173921_300.png,NA,NA
unicharm - MOONY 游泳專用學習褲 x 3枚 粉紅色(M size) - 16669(平行進口),已售出 70+,$ 70.00,$ 42.00,Jadora 日本美妝護膚,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H0623003_20230725_00024,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7885/d5bc/4d18/WhfnfPFNOK20230421142212_300.jpg,NA,NA
唯一 - 唯一兒童抗菌防敏濕紙巾 15S x3 包 *001298,已售出 70+,額外7折！｜原價$53.70,$ 27.10,伊潔維香港官方旗艦店,https://www.hktvmall.com/hktv/zh/s/H5113011,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/bf69/390e/7046/UHulZWqdgo20221019162654_300.jpg,NA,NA
KUKU - KUKU 加厚型嬰兒濕巾 - 30抽 x 3包,已售出 70+,$ 39.00,$ 25.00,NA,https://www.hktvmall.com/hktv/zh/s/H0260007,https://images.hktv-img.com/images/HKTV/12476/KU1131-3_main_31865400_20191209150455_01_300.jpg,NA,NA
Cotton Labo - 100%天然純棉 嬰兒清潔棉 8 x 12cm 200片 日本平行進口,已售出 70+,日本製 天然清潔棉,$ 53.00,FRESHCO Mart,https://www.hktvmall.com/hktv/zh/s/H8971001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5032/054d/73f5/TskPIymSms20220614153313_300.png,NA,NA
HUGGIES - 【優惠2件裝】天然透氣學習褲中碼 (6-11kg) 33片,已售出 70+,$ 288.00,$ 224.00,The One Baby,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H5980001_20230714_KCproduct1PCS10OFF,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9263/d1b4/08e7/nTBUSqWEIj20221017162454_300.png,NA,(1)
unicharm - MOONY 游泳專用學習褲 x 3枚 藍色(M size) - 16430(平行進口),已售出 70+,$ 70.00,$ 36.00,Jadora 日本美妝護膚,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H0623003_20230725_00024,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3af7/ea92/8f70/YQgaeQdPTT20220630164155_300.jpg,NA,NA
unicharm - 【原箱2包】MOONY 男仔 學習褲 大碼 L 50片 x 2包 (9-14kg) (平行進口) #152995,已售出 70+,$ 305.00,$ 245.00,Wonder Babies,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6961001_20226023,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6da7/c7d7/fe45/lZKXrMKSnX20220720163548_300.png,NA,NA
Moony - 新裝 Unicharm Natural 有機棉無添加紙尿片 L大碼(9-14kg) 38片枚日本製 KZ 242030 x2包 標準裝 日本內銷 新舊包裝隨機發送,已售出 70+,14週年激安價平均@$123,$ 246.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b5c7/0ff9/c394/KgNarxawFw20230606091201_300.jpg,NA,(1)
"Merries - 日本花王[頂級系列]嬰兒紙尿片 NB 初生嬰兒/新生兒 (5 Kg), 72片- First Premium (39759) 平行進口",已售出 70+,NB 72片,$ 118.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a389/4a54/f59f/IvVulRTPUl20221223170045_300.jpg,NA,(3)
BOSOMI - Bosomi 嬰兒濕紙巾10張 [平行進口產品],已售出 70+,$ 50.00,$ 9.90,Ocean One,https://www.hktvmall.com/hktv/zh/s/H6242001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6c95/3453/10c5/cGMpvDYEQM20220916152138_300.jpg,NA,NA
妮飄 - （全新包裝 原箱3包）Genki 麵包超人（加大碼）學習尿褲 38片,已售出 70+,$ 450.00,$ 360.00,SUMMER_BB,https://www.hktvmall.com/hktv/zh/s/H8778001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c719/edd3/65e8/qugDbmyufp20230712175849_300.jpg,NA,NA
Pony Friends - 【原箱優惠 】豆沙魚韓國嬰兒濕紙巾 10包裝 ( Facial & Body - All in One) 99%純水 | 天然清潔濕紙巾 (有效日期：2024年1月),已售出 70+,限時優惠6折 | 原價 $480,$ 288.00,Pony Friends Shop,https://www.hktvmall.com/hktv/zh/s/H6645001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/26b3/987e/7337/lYiuZecPUs20220211152457_300.jpg,NA,(3)
大王 - 【原箱優惠】學習褲大碼PL58片*3包(男女共用) (4902011843224)【平行進口】拉拉褲 增量版,已售出 70+,日本版增量裝56+2,$ 310.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6c8d/e1f2/8fa2/NxZarwKFwi20230114174116_300.jpg,NA,(1)
Moony - 尿片-大碼 (54片 9-14kg) (2包裝)-新舊包裝/圖案隨機發送,已售出 70+,9-14kg,$ 240.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9bd5/004d/db54/xWASbVbvCJ20230603144235_300.jpg,NA,(1)
Pampers  - 日本Ichiban 巧虎安睡褲加加大碼 XXL (22片 x 2包) [平行進口] 幫寶適/ 防漏/ 拉拉褲/ 學習褲,已售出 70+,$ 520.00,$ 320.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/4e65/9dda/ac7b/ygeTRagpcv20220501222242_300.jpg,NA,NA
Pampers  - 【原箱優惠】幫寶適 Ichiban 學習褲 拉拉褲 大碼(9-14kg) 48+4片 x 3包 (4987176172167) 平行進口,已售出 70+,增量裝,$ 330.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/75a6/b6b8/fdfa/QdmTHwowzk20230615125850_300.jpg,NA,NA
Pampers  - 幫寶適ICHIBAN 【新版】特級棉柔 紙尿片 大碼 L Size 52片(4987176171283)【平行進口】,已售出 70+,$ 280.00,$ 133.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/29a0/fc36/4f9c/theEwbQwLp20230504075917_300.png,NA,NA
Moony - 新裝日本製76片x8包超柔嬰兒濕紙巾(補充裝) Unicharm U 159802 x 4 pack 新舊包裝隨機發送,已售出 60+,13週年激安價平均@$74,$ 296.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b938/7274/ec3f/JiUKpuTsuW20221205062948_300.jpg,NA,(1)
Pigeon - 兒童日用訓練尿墊 男女共用 33枚入 - 62272(平行進口),已售出 60+,$ 130.00,$ 55.00,Jadora 日本美妝護膚,https://www.hktvmall.com/hktv/zh/promo/MMS_FP_H0623003_20230724_167-481FREE,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1a38/dff5/bcd7/jmJnHYSqma20230613124005_300.jpg,NA,NA
皇冠 - 滋潤衛生濕紙巾-無香型 36張 X 3包 [平行進口產品],已售出 60+,$ 150.00,$ 30.00,Ocean One,https://www.hktvmall.com/hktv/zh/s/H6242001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9785/0708/5a61/GnpmDpwseU20221229144230_300.jpg,NA,(1)
unicharm - MOONY 游泳專用學習褲 3枚 粉紅色(XL size) - 17727(平行進口),已售出 60+,$ 70.00,$ 36.00,Wishh Beauty!,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H0623009_20230725_00035,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/4836/4354/dc4a/ArPoiuiXmH20220712095327_300.jpg,NA,(1)
大王 - BB游泳紙尿褲L碼(男女共用)12條裝【平行進口】,已售出 60+,全店限時閃購⚡只限3日,$ 85.80,令和日本母嬰生活百貨,https://www.hktvmall.com/hktv/zh/s/S2214001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/627f/0347/cf0e/NvsLdigkJl20230606152424_300.jpg,NA,NA
Pampers  - 【原箱優惠】幫寶適 Ichiban【新版】拉拉褲加大碼PXL46+4片*3包 (增量裝) (4987176172150)【平行進口】,已售出 60+,$ 700.00,$ 330.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3c9e/aef8/1b01/KGagHDESGQ20230530162710_300.jpg,NA,NA
